run_id,model,outcome,sample_id,f_name,f_space,z_kind,axis_names,delta_shape,metric_value,delta_abs_max,delta_mean,delta_std,valid_ratio,outcome_bin,delta_numel,delta_ndim,baseline,annotation_key,annotation_found,annotation_is_problem,problem_description,prompt_text,primary_bucket,secondary_buckets,source_split,annotation_role,annotation_updated,failure_factor,annotation_trace_consistent
20260528_182842_momask_original_success_034_sample_trace,MoMask original,success,hml_orig100_train_035__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 10, 512]",1.4289550713871086,48.94934844970703,8.580835342407227,13.771992683410645,1.0,0,5120,3,momask_original,hml_orig100_train_035__full::momask_original,True,False,,a person kicked with the left leg,jump_kick,,train,human_diagnostic_problem_description,2026-05-26T23:08:13,,True
20260528_182842_momask_original_success_035_sample_trace,MoMask original,success,hml_orig100_train_036__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 29, 512]",0.9396762172002882,42.754432678222656,-4.289021015167236,9.890067100524902,1.0,0,14848,3,momask_original,hml_orig100_train_036__full::momask_original,True,False,,the person took a jump forward.,jump_kick,,train,human_diagnostic_problem_description,2026-05-26T23:08:19,,True
20260528_182842_momask_original_success_037_sample_trace,MoMask original,success,hml_orig100_train_038__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 22, 512]",1.1013249359800272,46.95520782470703,0.5970191955566406,13.069596290588379,1.0,0,11264,3,momask_original,hml_orig100_train_038__full::momask_original,True,False,,the man kicks at something with his left leg.,jump_kick,,train,human_diagnostic_problem_description,2026-05-26T23:09:45,,True
20260528_182842_momask_original_success_038_sample_trace,MoMask original,success,hml_orig100_train_039__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 48, 512]",0.9780936540266594,42.414634704589844,4.44346284866333,9.997958183288574,1.0,0,24576,3,momask_original,hml_orig100_train_039__full::momask_original,True,False,,person is practicing their long jump,jump_kick,,train,human_diagnostic_problem_description,2026-05-26T23:09:53,,True
20260528_182842_momask_original_success_039_sample_trace,MoMask original,success,hml_orig100_train_040__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 49, 512]",1.2437469946393385,44.97248077392578,7.751014709472656,11.633002281188965,1.0,0,25088,3,momask_original,hml_orig100_train_040__full::momask_original,True,False,,"someone jumps over something, turns around and jumps back over it, before getting ready to jump over it again.",jump_kick,,train,human_diagnostic_problem_description,2026-05-26T23:10:20,,True
20260528_182842_momask_original_success_040_sample_trace,MoMask original,success,hml_orig100_train_041__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 49, 512]",1.0307365161125488,48.763587951660156,0.8945369124412537,11.550074577331543,1.0,0,25088,3,momask_original,hml_orig100_train_041__full::momask_original,True,False,,a person acting traumatic throwing his left hand.,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:11:14,,True
20260528_182842_momask_original_success_041_sample_trace,MoMask original,success,hml_orig100_train_042__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 49, 512]",1.0949852164000389,46.12349319458008,0.8779640197753906,12.275410652160645,1.0,0,25088,3,momask_original,hml_orig100_train_042__full::momask_original,True,False,,"the person holds their head, crouches down on their hands and continues to hold their head.",upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:11:35,,True
20260528_182842_momask_original_success_042_sample_trace,MoMask original,success,hml_orig100_train_043__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 5, 512]",1.1977568903509148,50.72283172607422,-1.7446130514144897,14.176031112670898,1.0,0,2560,3,momask_original,hml_orig100_train_043__full::momask_original,True,False,,a person sitting down raises its right hand.,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:11:50,,True
20260528_182842_momask_original_success_043_sample_trace,MoMask original,success,hml_orig100_train_044__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 18, 512]",1.032475439847604,39.273719787597656,-5.009087085723877,10.967896461486816,1.0,0,9216,3,momask_original,hml_orig100_train_044__full::momask_original,True,False,,this person is standing still and lifts the left hand up to the face.,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:12:00,,True
20260528_182842_momask_original_success_044_sample_trace,MoMask original,success,hml_orig100_train_045__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 49, 512]",1.0852001688481954,40.4886474609375,-5.9206013679504395,10.663405418395996,1.0,0,25088,3,momask_original,hml_orig100_train_045__full::momask_original,True,False,,both arms bent forward chicken wing flaps to left and right,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:12:11,,True
20260528_182842_momask_original_success_045_sample_trace,MoMask original,success,hml_orig100_train_046__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 26, 512]",1.0198120708715401,56.41565704345703,1.7662372589111328,12.099593162536621,1.0,0,13312,3,momask_original,hml_orig100_train_046__full::momask_original,True,False,,a person wave their arm in a straight motion,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:12:31,,True
20260528_182842_momask_original_success_046_sample_trace,MoMask original,success,hml_orig100_train_047__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 49, 512]",1.1927197028689702,45.1231689453125,-3.749619245529175,12.870137214660645,1.0,0,25088,3,momask_original,hml_orig100_train_047__full::momask_original,True,False,,"a person bends slightly to grab something with his right hand then limps one step to his left, pauses, and limps another step to the left.",upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:13:57,,True
20260528_182842_momask_original_success_047_sample_trace,MoMask original,success,hml_orig100_train_048__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 49, 512]",1.1706068282540565,52.37140655517578,-5.370861053466797,12.010515213012695,1.0,0,25088,3,momask_original,hml_orig100_train_048__full::momask_original,True,False,,lowering hands then raising hands towards face.,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:14:09,,True
20260528_182842_momask_original_success_048_sample_trace,MoMask original,success,hml_orig100_train_049__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 30, 512]",1.1431551396645632,45.014163970947266,0.14150670170783997,13.1815767288208,1.0,0,15360,3,momask_original,hml_orig100_train_049__full::momask_original,True,False,,a person holds up both of their hands in front of their face and then leans back to dodge an obstacle.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:14:20,,True
20260528_182842_momask_original_success_050_sample_trace,MoMask original,success,hml_orig100_train_051__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 49, 512]",1.3167631238013675,43.13243103027344,7.369699478149414,12.833902359008789,1.0,0,25088,3,momask_original,hml_orig100_train_051__full::momask_original,True,False,,someone walks disoriented looking for something or someone,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:25:15,,True
20260528_182842_momask_original_success_051_sample_trace,MoMask original,success,hml_orig100_train_052__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 20, 512]",0.9559024851045045,40.24193572998047,-1.4256718158721924,11.616592407226562,1.0,0,10240,3,momask_original,hml_orig100_train_052__full::momask_original,True,False,,a person does jumping jacks in place.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:25:30,,True
20260528_182842_momask_original_success_053_sample_trace,MoMask original,success,hml_orig100_train_054__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 49, 512]",1.0239745071306354,46.299903869628906,2.6221296787261963,11.20596981048584,1.0,0,25088,3,momask_original,hml_orig100_train_054__full::momask_original,True,False,,the person is throwing something with both hands overhead.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:27:32,,True
20260528_182842_momask_original_success_054_sample_trace,MoMask original,success,hml_orig100_train_055__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 20, 512]",1.0191738982892595,45.84371566772461,-4.590567588806152,11.603350639343262,1.0,0,10240,3,momask_original,hml_orig100_train_055__full::momask_original,True,False,,this person stands in one place and claps.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:27:35,,True
20260528_182842_momask_original_success_055_sample_trace,MoMask original,success,hml_orig100_train_056__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 43, 512]",1.163277793753069,48.92162322998047,3.4169156551361084,13.516412734985352,1.0,0,22016,3,momask_original,hml_orig100_train_056__full::momask_original,True,False,,a person is walking while holding onto something.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:27:41,,True
20260528_182842_momask_original_success_056_sample_trace,MoMask original,success,hml_orig100_train_057__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 23, 512]",0.9471977582412089,34.82343292236328,2.2282967567443848,10.89072036743164,1.0,0,11776,3,momask_original,hml_orig100_train_057__full::momask_original,True,False,,a person walks forward a few steps,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:27:44,,True
20260528_182842_momask_original_success_057_sample_trace,MoMask original,success,hml_orig100_train_058__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 2, 512]",0.9755094834700335,34.16948699951172,-5.39616584777832,10.26388168334961,1.0,0,1024,3,momask_original,hml_orig100_train_058__full::momask_original,True,False,,person quickly raises their left hand,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:28:02,,True
20260528_182842_momask_original_success_058_sample_trace,MoMask original,success,hml_orig100_train_059__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 41, 512]",1.0659130122140024,53.776161193847656,2.10369610786438,12.610295295715332,1.0,0,20992,3,momask_original,hml_orig100_train_059__full::momask_original,True,False,,the person makes many gestures in quick succession.,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:38:48,,True
20260528_182842_momask_original_success_059_sample_trace,MoMask original,success,hml_orig100_train_060__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 49, 512]",1.2176810468332662,54.362937927246094,0.5595338344573975,13.674328804016113,1.0,0,25088,3,momask_original,hml_orig100_train_060__full::momask_original,True,False,,"a person slowly straightens, turns back and to the right, picks up an object, walks forward, and wipes something with the object.",count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:39:26,,True
20260528_182842_momask_original_success_060_sample_trace,MoMask original,success,hml_orig100_train_061__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 35, 512]",1.242648160728682,62.22538375854492,0.6417911052703857,15.468954086303711,1.0,0,17920,3,momask_original,hml_orig100_train_061__full::momask_original,True,False,,person moves back in a seated position sits then stand up again returning to original position,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:39:47,,True
20260528_182842_momask_original_success_061_sample_trace,MoMask original,success,hml_orig100_train_062__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 14, 512]",1.1266083073690814,40.81090545654297,6.165322780609131,11.548770904541016,1.0,0,7168,3,momask_original,hml_orig100_train_062__full::momask_original,True,False,,a person slowly walks forward.,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:40:14,,True
20260528_182842_momask_original_success_062_sample_trace,MoMask original,success,hml_orig100_train_063__full,token_logits,vocab_logits,mask_iteration,"['batch', 'token_time', 'codebook']","[1, 30, 512]",1.11878330699246,48.499053955078125,-2.060429573059082,12.735695838928223,1.0,0,15360,3,momask_original,hml_orig100_train_063__full::momask_original,True,False,,a person begins walking then quickly turns around to stand with his back to the viewer.,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:40:59,,True
