state,importance,paper_title,venue,project_link_or_github_link,paper_link,sort,pdf_path
Wait,S,ChordEdit: One-Step Low-Energy Transport for Image Editing,CVPR 2026,,https://arxiv.org/abs/2602.19083,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=173 | reason=forced_oral_final_award,
Wait,B,RLFTSim: Realistic and Controllable Multi-Agent Traffic Simulation via Reinforcement Learning Fine-Tuning,CVPR 2026,,https://arxiv.org/abs/2605.19033,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,RoadSceneBench: A Lightweight Benchmark for Mid-Level Road Scene Understanding,CVPR 2026,,https://arxiv.org/abs/2511.22466,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Saliency-Guided Representation with Consistency Policy Learning for Visual Unsupervised Reinforcement Learning,CVPR 2026,,https://arxiv.org/abs/2604.05931,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Scaling Agentic Reinforcement Learning for Tool-Integrated Reasoning in VLMs,CVPR 2026,,https://arxiv.org/abs/2511.19773,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,SpaceTools: Tool-Augmented Spatial Reasoning via Double Interactive RL,CVPR 2026,,https://arxiv.org/abs/2512.04069,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Spatial-SSRL: Enhancing Spatial Understanding via Self-Supervised Reinforcement Learning,CVPR 2026,,https://arxiv.org/abs/2510.27606,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Talk2Move: Reinforcement Learning for Text-Instructed Object-Level Geometric Transformation in Scenes,CVPR 2026,,https://arxiv.org/abs/2601.02356,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,TaskForce: Cooperative Multi-agent Reinforcement Learning for Multi-task Optimization,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Choi_TaskForce_Cooperative_Multi-agent_Reinforcement_Learning_for_Multi-task_Optimization_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Training One Model to Master Cross-Level Agentic Actions via Reinforcement Learning,CVPR 2026,,https://arxiv.org/abs/2512.09706,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,UAVLight: A Benchmark for Illumination-Robust 3D Reconstruction in Unmanned Aerial Vehicle (UAV) Scenes,CVPR 2026,,https://arxiv.org/abs/2511.21565,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,VideoChat-M1: Collaborative Policy Planning for Video Understanding via Multi-Agent Reinforcement Learning,CVPR 2026,,https://arxiv.org/abs/2511.19524,CVPR_2026_full_collect_20260612 | Agentic / Embodied / Planning | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Degradation-Robust Fusion: An Efficient Degradation-Aware Diffusion Framework for Multimodal Image Fusion in Arbitrary Degradation Scenarios,CVPR 2026,,https://arxiv.org/abs/2604.08922,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=39 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Roots Beneath the Cut: Uncovering the Risk of Concept Revival in Pruning-Based Unlearning for Diffusion Models,CVPR 2026,,https://arxiv.org/abs/2603.06640,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=39 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Robust3DGSW: Toward Robust Watermarking for Quantization-Aware 3D Gaussian Splatting,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Robust3DGSW_Toward_Robust_Watermarking_for_Quantization-Aware_3D_Gaussian_Splatting_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=38 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Beyond Single Images: A Comprehensive Benchmark for Album-Level Vision-Language Understanding,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Huang_Beyond_Single_Images_A_Comprehensive_Benchmark_for_Album-Level_Vision-Language_Understanding_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,CI-VID: A Coherent Interleaved Text-Video Dataset,CVPR 2026,,https://arxiv.org/abs/2507.01938,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,DiGraphHal-Bench: Evaluating Multimodal Large Language Models on Complex Directed Graphs,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Fan_DiGraphHal-Bench_Evaluating_Multimodal_Large_Language_Models_on_Complex_Directed_Graphs_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Do Vision-Language Models Measure Up? Benchmarking Visual Measurement Reading with MeasureBench,CVPR 2026,,https://arxiv.org/abs/2510.26865,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,E-comIQ-ZH: A Human-Aligned Dataset and Benchmark for Fine-Grained Evaluation of E-commerce Posters with Chain-of-Thought,CVPR 2026,,https://arxiv.org/abs/2602.21698,CVPR_2026_full_collect_20260612 | Datasets / Benchmarks / Evaluation | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,EduDiag: A Benchmark for Educational Diagnostic Reasoning with Error Tracing and Correction on Large Multimodal Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Chen_EduDiag_A_Benchmark_for_Educational_Diagnostic_Reasoning_with_Error_Tracing_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,ENC-Bench: A Benchmark for Evaluating Multimodal Large Language Models in Electronic Navigational Chart Understanding,CVPR 2026,,https://arxiv.org/abs/2603.22763,CVPR_2026_full_collect_20260612 | Datasets / Benchmarks / Evaluation | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Flat-Pack Bench: Evaluating Spatio-Temporal Understanding in Large Vision-Language Models through Furniture Assembly,CVPR 2026,,https://arxiv.org/abs/2605.21625,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Gastric-X: A Multimodal Multi-Phase Benchmark Dataset for Advancing Vision-Language Models in Gastric Cancer Analysis,CVPR 2026,,https://arxiv.org/abs/2603.19516,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Instruction-Guided Lesion Segmentation for Chest X-rays with Automatically Generated Large-Scale Dataset,CVPR 2026,,https://arxiv.org/abs/2511.15186,CVPR_2026_full_collect_20260612 | Datasets / Benchmarks / Evaluation | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Med-CMR: A Fine-Grained Benchmark Integrating Visual Evidence and Clinical Logic for Medical Complex Multimodal Reasoning,CVPR 2026,,https://arxiv.org/abs/2512.00818,CVPR_2026_full_collect_20260612 | Medical / Scientific Vision | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,MeteorPred: A Meteorological Multimodal Large Model and Dataset for Severe Weather Event Prediction,CVPR 2026,,https://arxiv.org/abs/2508.06859,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,MMR-AD: A Large-Scale Multimodal Dataset for Benchmarking General Anomaly Detection with Multimodal Large Language Models,CVPR 2026,,https://arxiv.org/abs/2604.10971,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,QUANTIPHY: A Quantitative Benchmark Evaluating Physical Reasoning Abilities of Vision-Language Models,CVPR 2026,,https://arxiv.org/abs/2512.19526,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,SO-Bench: A Structural Output Evaluation of Multimodal LLM,CVPR 2026,,https://arxiv.org/abs/2511.21750,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,SurgCoT: Advancing Spatiotemporal Reasoning in Surgical Videos through a Chain-of-Thought Benchmark,CVPR 2026,,https://arxiv.org/abs/2604.20319,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Taxonomy-Aware Representation Alignment for Hierarchical Visual Recognition with Large Multimodal Models,CVPR 2026,,https://arxiv.org/abs/2603.00431,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Twin-T & TwintVQA: A Reliable Structure-Detail Separating VLM and a Comprehensive Benchmark for Chart and Table Tasks,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Bao_Twin-T__TwintVQA_A_Reliable_Structure-Detail_Separating_VLM_and_a_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,VideoRealBench: A Chain-of-Thought Realism Evaluation Benchmark for Generated Human-Centric Videos,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_VideoRealBench_A_Chain-of-Thought_Realism_Evaluation_Benchmark_for_Generated_Human-Centric_Videos_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Datasets / Benchmarks / Evaluation | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,VisRes Bench: On Evaluating the Visual Reasoning Capabilities of VLMs,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Tortei_VisRes_Bench_On_Evaluating_the_Visual_Reasoning_Capabilities_of_VLMs_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,VL-RouterBench: A Benchmark for Vision-Language Model Routing,CVPR 2026,,https://arxiv.org/abs/2512.23562,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,VMD-FACT: A New Video Dataset and MLLM-based method for Detecting Realistic AI-Generated Video Misinformation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_VMD-FACT_A_New_Video_Dataset_and_MLLM-based_method_for_Detecting_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,B,"When Visualizing is the First Step to Reasoning: MIRA, a Benchmark for Visual Chain-of-Thought",CVPR 2026,,https://arxiv.org/abs/2511.02779,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,
Wait,,A Provable Energy-Guided Test-Time Defense Boosting Adversarial Robustness of Large Vision-Language Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Mirza_A_Provable_Energy-Guided_Test-Time_Defense_Boosting_Adversarial_Robustness_of_Large_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,Activation Matters: Test-time Activated Negative Labels for OOD Detection with Vision-Language Models,CVPR 2026,,https://arxiv.org/abs/2603.25250,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,AdaptVision: Efficient Vision-Language Models via Adaptive Visual Acquisition,CVPR 2026,,https://arxiv.org/abs/2512.03794,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,AGFT: Alignment-Guided Fine-Tuning for Zero-Shot Adversarial Robustness of Vision-Language Models,CVPR 2026,,https://arxiv.org/abs/2603.29410,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,Attack for Defense: Adversarial Agents for Point Prompt Optimization Empowering Segment Anything Model,CVPR 2026,,https://arxiv.org/abs/2509.18891,CVPR_2026_full_collect_20260612 | Safety / Robustness / Privacy | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,Attention-aware Inference Optimizations for Large Vision-Language Models with Memory-efficient Decoding,CVPR 2026,,https://arxiv.org/abs/2603.23914,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,Beyond Multiple Choice: Verifiable OpenQA for Robust Vision-Language RFT,CVPR 2026,,https://arxiv.org/abs/2511.17405,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,Bridging the Perception Gap in Image Super-Resolution Evaluation,CVPR 2026,,https://arxiv.org/abs/2503.13074,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,CausalLens: Sensitivity-Guided Multi-Head Causal Intervention for Hallucination Mitigation in Large Vision-Language Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Ji_CausalLens_Sensitivity-Guided_Multi-Head_Causal_Intervention_for_Hallucination_Mitigation_in_Large_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,CoIn: Coverage and Informativeness-Guided Token Reduction for Efficient Large Multimodal Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Du_CoIn_Coverage_and_Informativeness-Guided_Token_Reduction_for_Efficient_Large_Multimodal_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,Collaborative Multi-Mode Pruning for Vision-Language Models,CVPR 2026,,https://arxiv.org/abs/2604.02956,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,Concept-Aware LoRA for Domain-Aligned Segmentation Dataset Generation,CVPR 2026,,https://arxiv.org/abs/2503.22172,CVPR_2026_full_collect_20260612 | Representation / Self-Supervised / Transfer | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,DualMirage: Hunting Stealthy Multimodal LLM Agents via CAPTCHAs with Contour and Adversarial Illusions,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Chen_DualMirage_Hunting_Stealthy_Multimodal_LLM_Agents_via_CAPTCHAs_with_Contour_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,Dynamic Token Reweighting for Robust Vision-Language Models,CVPR 2026,,https://arxiv.org/abs/2505.17132,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,"Envision, Attend, Then Respond: Counterfactual Hallucination Mitigation in Large Vision-Language Models",CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Liang_Envision_Attend_Then_Respond_Counterfactual_Hallucination_Mitigation_in_Large_Vision-Language_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,Evaluating Generative Models via One-Dimensional Code Distributions,CVPR 2026,,https://arxiv.org/abs/2603.08064,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,Event-Illumination Collaborative Low-light Image Enhancement with a High-resolution Real-world Dataset,CVPR 2026,,https://arxiv.org/abs/2605.22186,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,EvoComp: Learning Visual Token Compression for Multimodal Large Language Models via Semantic-Guided Evolutionary Labeling,CVPR 2026,,https://arxiv.org/abs/2604.17087,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,Fine-Grained Post-Training Quantization for Large Vision Language Models with Quantization-Aware Integrated Gradients,CVPR 2026,,https://arxiv.org/abs/2603.17809,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,First Logit Boosting: Visual Grounding Method to Mitigate Object Hallucination in Large Vision-Language Models,CVPR 2026,,https://arxiv.org/abs/2604.00455,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,HalluGen: Synthesizing Realistic and Controllable Hallucinations for Evaluating Image Restoration,CVPR 2026,,https://arxiv.org/abs/2512.03345,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,Hierarchically Robust Zero-shot Vision-language Models,CVPR 2026,,https://arxiv.org/abs/2604.18867,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
Wait,,Hybrid Token Compression for Vision-Language Models,CVPR 2026,,https://arxiv.org/abs/2512.08240,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,
